Slope Angle,HS,Profile Depth,WL_Depth,max_stress,impact_criterion,coupled_criterion,sserr_result,touchdown_distance,ss_max_Sxx_norm,slab_tensile_criterion
30,750.0,750.0,750.0,0.13363521347161456,208.34335589424083,558.3323686037943,7.44478313011267,2730.3550766018934,1.497366539579675,0.16666666666666666
36,1200.0,1200.0,720.0,0.09168370880231858,230.14070167209684,556.4660948941705,6.0703193616701085,2493.639663701426,1.4498721767756544,0.10027472527472528
39,1060.0,1060.0,90.0,0.00024811909060787606,10.548687321236617,29.876469799309444,0.3885001597334019,411.8686687415531,2.0143278635431034,0.25274725274725274
38,1300.0,1300.0,310.0,0.010592728583733536,94.27368315747826,235.2249289620338,2.0941986177268133,1451.2297307120605,2.272680313326246,0.08860759493670886
41,1920.0,1920.0,1120.0,0.1702784875295343,190.54260012794387,453.55641362691824,8.106301773712728,2251.9654254189354,1.6353680513304876,0.2187776793622675
37,1860.0,1860.0,560.0,0.027440252460104942,91.37620626010226,239.14529800513162,3.4255445196272714,1421.2140356089483,2.5170753665589465,0.1592920353982301
38,1450.0,1450.0,470.0,0.01692028685913636,78.06040069145826,197.38312100966232,2.624187618019578,1299.9258680591186,1.4958430138727108,0.3263157894736842
45,1250.0,1250.0,450.0,0.019046214535013314,86.85766824659078,222.88020978607204,2.7660624924579484,1308.275525814489,1.8910053679044891,0.24724061810154527
28,1160.0,1160.0,560.0,0.02304617068036912,64.90605038844228,171.27631345754781,3.241297569588384,1317.386914142307,1.6298389375295321,0.216696269982238
40,1200.0,1200.0,940.0,0.09928573357683572,165.41899880721596,443.20397761369316,6.4118518841755385,2117.627207504465,2.5086494276759326,0.07570977917981073
37,1050.0,1050.0,570.0,0.02073660833113259,67.45882191929255,176.96272438463006,2.940016479460676,1253.6163624944531,1.6554082325884123,0.18434782608695652
35,3670.0,3670.0,2390.0,0.8461855859584415,52.53759529268834,254.37637872510572,18.512117935180562,3084.4751495044966,1.0850989557260222,0.028726061615320566
35,3000.0,3000.0,1530.0,0.10238504863487954,69.87522032172274,195.7421389467753,6.40499215680837,1399.1659252615052,0.9926078316279785,0.0
37,1080.0,1080.0,470.0,0.013732381334279311,80.09788183426228,195.9822973601564,2.358334103710027,1295.5513343203766,3.206248835869316,0.22431865828092243
32,1200.0,1200.0,750.0,0.05828692592019656,117.68745331814559,317.32607921944657,4.983166287860717,1982.236136071727,2.110327885618394,0.04105960264900662
45,1350.0,1350.0,420.0,0.012609817621986897,70.12756334484826,179.8897359321441,2.2308878600920012,1127.2275671154237,1.7644491519827916,0.3552941176470588
33,710.0,710.0,300.0,0.00706496906741215,57.811228863688434,145.91241883895822,1.739772376508465,1158.6073588186214,1.8228402646671118,0.2913907284768212
35,1690.0,1690.0,570.0,0.026023020695290593,90.48886537566213,234.1525875796347,3.301295645700419,1525.550002312053,1.857838380421108,0.23539518900343642
37,1120.0,1120.0,880.0,0.09134247987040088,146.147826579317,374.73758172716646,6.0567527284671066,1971.643319402272,1.4746801277783668,0.25140291806958476
34,1350.0,1350.0,300.0,0.009318308105766712,74.16139255827936,185.53769690121334,1.9956297942666028,1231.8480606316562,2.1107390729660973,0.2508250825082508
41,1110.0,1110.0,540.0,0.01594621153400195,84.02128262339805,180.12590925542332,2.4683528129426318,1269.661061510711,1.5842952322889554,0.36764705882352944
38,1400.0,1400.0,1040.0,0.16172262140638377,164.89686309595226,470.0078592123441,8.065622354629125,2429.9007125105563,1.8838177974939823,0.04880382775119617
38,1040.0,1040.0,840.0,0.11737379524616672,199.87300904471292,542.5623482417695,6.979543782997398,2439.8067411734764,1.4459903600084572,0.17370892018779344
37,1500.0,1500.0,460.0,0.03093379860830779,163.59004208986119,397.94460645754504,3.6363393223807634,1649.4071007495513,2.11837274433367,0.14870689655172414
39,1650.0,1650.0,620.0,0.028290128794811527,91.80724418436657,231.48273118873584,3.365089784601521,1418.586735455928,2.778532522997566,0.19523809523809524
45,650.0,650.0,250.0,0.0015195475169115509,15.272267700417476,42.07748559648732,0.9008081749708285,550.6441106485075,1.4468381201126292,0.1541501976284585
39,2770.0,2770.0,950.0,0.04350099777090885,72.10936916524605,191.695344533409,4.15539237598585,1341.0767590955056,1.1176217761891665,0.08490566037735849
37,800.0,800.0,410.0,0.013979297947859806,75.56679182509447,189.94945836355078,2.40031690478737,1236.1297503555402,1.9420054048009265,0.2891566265060241
36,1700.0,1700.0,680.0,0.02960076087806151,70.76705761062642,189.87387126851667,3.5627289885046913,1308.0345731066316,1.693788395125326,0.16279069767441862
33,2300.0,2020.0,970.0,0.03240202916112752,55.779750930878755,149.22342707173942,3.66816903950043,1249.212481057386,1.0712017377441352,0.05430327868852459
40,1150.0,1150.0,740.0,0.030412912888117767,67.7262509048541,179.33121926757502,3.5153365788344852,1302.2082196247893,1.9686960011936778,0.06970509383378017
43,2000.0,2000.0,1490.0,0.2658988754740774,191.8452204671473,460.08315331636345,10.040221071329528,2382.246886535641,1.726374697738584,0.23435419440745672
42,1650.0,1650.0,660.0,0.09776639128234939,223.7042562887284,560.857712451661,6.148672255964815,2421.048549078372,1.633796971279259,0.19184290030211482
41,1211.0,1211.0,511.0,0.021020133374560348,77.37919668060296,200.17721566566777,2.9286175046181695,1356.7778099295344,1.5836179741476981,0.23735408560311283
40,901.0,901.0,261.0,0.003165882976213578,35.791360525739556,93.51651350265573,1.1617812904769675,801.7427215420817,2.7884012441596133,0.3458646616541353
39,1340.0,1340.0,700.0,0.04308667809528166,94.27966180247,249.76028739862022,4.218759408085472,1471.6331586233666,1.5844553205613507,0.30354609929078014
35,2170.0,2170.0,570.0,0.026512434131608094,84.86947718580178,220.8264645755069,3.3393101193951793,1480.881319174621,1.7668316063159233,0.2361111111111111
26,1050.0,1050.0,620.0,0.04817937968191554,112.37862253649067,298.51998697753965,4.6099772054769135,1843.7778002163154,1.8593750667366795,0.23492063492063492
38,1530.0,1530.0,580.0,0.015841618198868663,46.59005248425973,125.20139398283018,2.630632010045494,1036.7887775278382,1.1525374371178796,0.10921501706484642
38,1290.0,1290.0,760.0,0.0423167552047752,81.29638903313179,216.3730185844035,4.183103570586283,1500.0678222142385,1.3365520514615403,0.19084967320261437
45,1560.0,1560.0,850.0,0.13402117161266444,215.1089309756802,542.8703110443182,7.08492465275466,2436.7446165533834,1.733817707517254,0.27304550758459745
35,890.0,890.0,300.0,0.0059647884989463915,59.54671218938618,143.47155588935033,1.5709223567744148,1047.5679272665225,2.100739544672831,0.3517915309446254
35,830.0,830.0,540.0,0.045516841420829186,141.84895411938723,362.1630946610768,4.3552249610587435,1864.6339506363304,2.0802358090518074,0.2522851919561243
35,1490.0,1490.0,570.0,0.030359123318270766,98.08984653718741,257.6056817174573,3.6158713273970475,1673.8434813480037,2.041966586649176,0.05400696864111498
42,1400.0,1400.0,200.0,0.0011341326478557343,17.975069668000963,47.55394920056513,0.7604291470351755,621.7135155110209,1.7997237802741497,0.15270935960591134
33,1440.0,1440.0,500.0,0.06161691225040322,201.56284384046438,495.4510581124473,4.995074684807891,2345.0789097887973,1.616567686828184,0.19444444444444445
32,750.0,750.0,550.0,0.01939615736273781,73.83702178023022,191.04973278753613,2.876096023399893,1241.804141213683,2.146646243062567,0.2025089605734767
47,910.0,910.0,310.0,0.006929332450545372,76.25323883013768,144.13389423430633,1.6073008712356214,1019.9104419811707,1.8062099640203004,0.41904761904761906
32,1020.0,1020.0,260.0,0.005318178479711859,76.17669122266112,181.73953525686827,1.5028193269340773,1153.4511170718638,2.7108593550764657,0.1417910447761194
38,1850.0,1850.0,850.0,0.02562123486860452,44.97728023384393,119.60923178650818,3.238928311447056,1051.6975517452054,1.2886083336612344,0.01288056206088993
38,2670.0,2670.0,510.0,0.03918411176902892,165.3155826921865,352.9259526342079,3.91435736038118,1774.5272128495058,1.8834898127617425,0.32490272373540857
40,1200.0,1200.0,420.0,0.010127432123135096,62.14554936915581,150.42696172993425,2.0104550871826494,1067.1445442971926,1.7147239324019135,0.3735224586288416
32,1830.0,1830.0,1830.0,0.6090145011642321,113.04187229140155,490.65397283476,15.740666530448049,3547.9751457137895,1.3196454156892214,0.12045577862181227
32,1350.0,1350.0,570.0,0.025043207566942054,90.62698452140724,237.01761184534053,3.340628144646394,1498.1890079306388,3.6299337527962448,0.03986135181975736
41,1170.0,1170.0,570.0,0.0367742810308747,131.10388510281015,318.7943509802544,3.824258020041113,1614.3005053299532,2.169938149339048,0.18324607329842932
46,2000.0,2000.0,1500.0,0.3403590389501968,214.93122042802477,522.4031839854081,11.253103552309348,2579.202778816556,1.3303916916907683,0.22030524220305242
29,1780.0,1780.0,180.0,0.0011095445584600693,21.978124664468506,59.01654846187818,0.7301745415920325,593.5591230464863,1.9035203905092999,0.3989071038251366
37,870.0,870.0,290.0,0.005022729614520385,45.548151965171556,118.63570971210427,1.4740713686133207,923.2365761798262,2.0509874150630463,0.21428571428571427
38,1120.0,1120.0,530.0,0.022466732018644218,88.57909710098504,229.250600909916,3.0583035457014156,1412.1400706765382,2.355391463919211,0.24953445065176907
27,1300.0,1300.0,930.0,0.030759836281291746,46.9316589261796,131.15382715970446,3.7163335991243986,1087.4918757887012,1.2078378774620262,0.13290460878885316
33,1230.0,1230.0,980.0,0.08629368373884105,122.51421884657967,332.1336174561953,6.08095234031014,1832.3002022539554,2.22307405380054,0.14459049544994945
26,800.0,800.0,340.0,0.00809851044002303,55.75168859914497,142.61067387308623,1.9192987346672288,1105.3398270657901,2.688472786356208,0.1565217391304348
32,1200.0,1200.0,800.0,0.05346915455645536,98.21337293654143,260.6066683162402,4.70605719691338,1709.9354578567936,1.602368323813284,0.25
30,1750.0,1750.0,580.0,0.026389407678522055,75.90977202921643,198.9453203961275,3.377086425767624,1458.2471188458653,1.5831723831736153,0.2423728813559322
35,1000.0,1000.0,500.0,0.01849569972406367,65.99628103397714,172.26930338101454,2.8257252635898604,1263.8206619483267,1.7018732471223643,0.21696252465483234
42,1080.0,1080.0,530.0,0.03241917139502111,126.52976884233978,298.0855710596737,3.552494844512814,1570.8226094309568,1.9585810135562003,0.3352059925093633
34,900.0,900.0,740.0,0.05837729110597431,153.77482907230396,395.3291576813879,5.052195348402659,1721.0671630012876,2.0978645934712663,0.1221476510067114
18,1000.0,1000.0,280.0,0.008617311714336376,85.49144066421617,213.05426586939842,2.013978937720253,1394.288435762113,1.7525043096213233,0.1795774647887324
32,2000.0,1300.0,300.0,0.01101280129802521,89.9987961550776,217.0352834274658,2.149462834833759,1323.3684471365966,2.095102339889342,0.3782894736842105
34,1530.0,1530.0,860.0,0.03715487346388521,62.88227563403676,176.5060047117135,3.991477750808288,1225.4155728334235,1.143741181037968,0.1260115606936416
35,1460.0,1460.0,780.0,0.1519322648973324,224.87579371894083,601.0059192422609,7.812556672074099,2789.698322131873,1.4779844614721702,0.16454081632653061
43,2200.0,2200.0,560.0,0.020260945401189955,68.96703801306369,185.81162099802276,2.8603503634928367,1180.6503126971847,1.536732425599544,0.274822695035461
32,1180.0,1180.0,730.0,0.04003250388579306,91.66243065825292,241.62558718357508,4.13132806227148,1486.0828217807266,1.6870613063418212,0.3054054054054054
36,1820.0,1820.0,820.0,0.05370994221455594,92.96969950767324,249.86076740684922,4.763894780547001,1568.1303676823195,1.6833936331265775,0.2314148681055156
35,1320.0,1320.0,680.0,0.03139445086619837,87.41976387198376,231.5829264032884,3.6466071702932243,1462.282824026561,2.5016196976160967,0.10449927431059507
35,1500.0,1500.0,430.0,0.03949965315508201,174.32294108626797,421.5472883103529,3.9905435872983377,2037.7131130429327,1.778776172039202,0.2152777777777778
22,1630.0,1630.0,830.0,0.024981632651285515,43.8095321326624,117.42161308544885,3.3596316421731296,1134.4557182494607,1.5197881163768185,0.05875299760191847
37,1900.0,1900.0,620.0,0.045417738095926294,116.91936100025714,302.34023541314593,4.301940169521544,1733.247011237352,1.7208248188836353,0.2448
35,2560.0,2560.0,2020.0,0.6417109340118816,112.78195934210954,421.6361393179484,16.164771935116832,2944.718274746662,1.3063131915991104,0.07491375061606703
42,1880.0,1880.0,950.0,0.178359814306125,222.99184101934335,576.1665102434836,8.257137894885009,2629.0878935473274,1.3481936101907783,0.24033437826541273
30,610.0,610.0,440.0,0.009952712418781517,47.18374200441617,123.77189727359186,2.0980356464839423,1018.8192752754414,1.4855937488839592,0.3512304250559284
39,1810.0,1810.0,1210.0,0.1659132516887738,130.6733833956517,377.34496009750956,8.164976663871455,2104.5247393697036,1.4303624838737363,0.1556836902800659
26,1250.0,1250.0,570.0,0.028189741247192156,87.69481634963142,226.40231986902967,3.506018981965189,1506.9471283794055,1.5778623348068228,0.2804878048780488
38,1580.0,1580.0,840.0,0.05570922709561266,100.66097660709181,263.6416118420527,4.730615089929169,1593.6583587181094,1.2791647045553303,0.22156398104265404
18,1290.0,1290.0,800.0,0.04729579215865699,90.05839559816104,241.1741360559256,4.646678915591652,1608.3487337807603,1.7266612408476967,0.1806930693069307
37,1220.0,1220.0,1070.0,0.107710215305133,111.30249940126991,307.1420643812804,6.67909287597768,1769.1663487034202,1.5445342973135436,0.2020389249304912
38,1290.0,1290.0,760.0,0.0423167552047752,81.29638903313179,216.3730185844035,4.183103570586283,1500.0678222142385,1.3365520514615403,0.19084967320261437
33,1150.0,1150.0,390.0,0.013582039833200714,79.54160870066097,198.86811555163058,2.3914108259385696,1310.833690217058,2.0254190039373685,0.24619289340101522
32,1060.0,1060.0,410.0,0.006757257485569129,44.91987028866227,130.04642758754125,1.7179103409609238,892.2083216753973,1.9224855249119666,0.38164251207729466
30,980.0,980.0,780.0,0.12010535409874132,221.43583397424908,552.0149316700458,7.127139461770504,2461.272203724084,1.660983438856663,0.1286624203821656
35,2700.0,2700.0,1560.0,0.21575895429231504,150.91968679908652,367.01782403688856,9.27815604544133,2148.6557158481714,1.2836372063085855,0.15816326530612246
33,2430.0,2430.0,410.0,0.010527488120989532,58.71769210200308,153.91536751532928,2.1519004428110255,1111.787381033206,1.8046229212851654,0.31971153846153844
38,1300.0,1300.0,700.0,0.04597000057868457,108.58904567421654,285.52753157592065,4.369402353804945,1647.1840775457986,1.7809082683419466,0.22301136363636365
36,1220.0,1220.0,720.0,0.03911373516620839,96.8673302954215,250.59694105630592,3.9851216199563524,1591.167428280957,1.8466350628470911,0.19204389574759945
40,760.0,760.0,420.0,0.033656635762223996,189.00601414252893,382.0807202300673,3.5901292754805487,1807.4121261834512,1.6284499388550087,0.23708920187793428
40,650.0,650.0,120.0,0.0017775630662964096,59.18359705680119,136.04674322720228,0.8466466267253439,908.4140767173737,2.3769923082709674,0.32231404958677684
28,1300.0,1300.0,350.0,0.015227559918218878,99.85961334148298,246.00964563335955,2.5843134637857927,1408.448391637388,1.917943613641584,0.3137254901960784
34,300.0,300.0,150.0,0.0012672535092786478,64.84220784461569,158.27565933581818,0.7294213990685781,1338.3217428927223,1.5025488233175135,0.20915032679738563
42,420.0,420.0,240.0,0.002436418753811122,27.25941968483484,74.65351100471823,1.0503135521287352,703.8087339904197,1.8049625190069851,0.2892561983471074
27,480.0,480.0,280.0,0.0064618044880798,62.51422025240021,154.28173149186566,1.6799180623396506,1142.8828699824105,2.2615931220823486,0.25
34,1410.0,1410.0,650.0,0.041697386554861174,117.25916406594186,303.56045992206543,4.22240410018743,1610.2689058175174,2.147702798811496,0.2115677321156773
40,2200.0,2200.0,1120.0,0.15937288562323193,177.74118998354237,445.16975746786215,7.8375108492656445,2280.320329001322,1.5257090666489594,0.2921847246891652
50,1750.0,1750.0,310.0,0.0056394320558604515,48.17228822220733,131.58884741142492,1.4964549292585472,882.5384610389493,1.6586300799446279,0.34824281150159747
37,900.0,900.0,380.0,0.010647519698597025,58.61108071968979,151.75615961511772,2.150426326346402,1119.4367386571269,1.8942215152462814,0.24289405684754523
28,6000.0,1020.0,720.0,0.04486994746594253,90.9845434183815,242.70644660421593,4.401451629975062,1673.0491544297186,1.6497000212892112,0.2110344827586207
36,1620.0,1620.0,980.0,0.08186020039370835,135.77747552820665,354.188703708243,5.712512944214437,2040.8656739838107,1.6884304723281345,0.25353535353535356
45,1460.0,1460.0,280.0,0.006211403636816239,64.54792667058706,160.9258024756134,1.5729797112678434,1123.0820475071619,2.027709943081279,0.2771929824561403
38,1150.0,1150.0,910.0,0.15313264330198578,188.72435928376584,519.7181329130437,7.843504721523029,2490.5001488232588,1.6032586254962622,0.1875
40,1620.0,1620.0,560.0,0.011848998547700395,52.6761134263478,137.12030764520762,2.189980619911328,1118.4591000166229,2.185083036314635,0.07407407407407407
40,1530.0,1530.0,410.0,0.013843393471370643,76.60684471478488,193.54480055191001,2.356231870151322,1340.8055038725736,1.6452447111856603,0.28776978417266186
29,870.0,870.0,360.0,0.006695972880222274,47.20828099600281,121.33813324540571,1.7371206937045156,1125.1133962796061,1.92301589781033,0.22465753424657534
40,1400.0,1400.0,160.0,0.0008696206263011442,20.217983088319578,52.57712051223069,0.6435130542014034,630.9610664647554,1.6530697388398343,0.30246913580246915
35,610.0,610.0,500.0,0.01376511239566939,59.309300580971005,154.59376622038215,2.4049427364441627,1122.623560638915,1.7682189189137751,0.2732673267326733
34,1500.0,1500.0,400.0,0.007995693274388151,68.56536751606325,172.8593813803072,1.8284637371623864,1348.4393586181618,1.9853745684792212,0.25
30,1880.0,1880.0,780.0,0.06205993614756683,140.46796353385162,337.8862992013963,5.029403315148358,1951.5650697255696,1.6940573508520569,0.3299492385786802
32,1270.0,1270.0,560.0,0.025807200283912327,77.80182590644024,204.0546734813758,3.353970962189885,1374.536472096317,1.8184455403368076,0.21415929203539824
39,480.0,480.0,90.0,0.00032879928455598973,18.202866799183578,46.28581850003037,0.387530113367731,461.7621592240069,1.9084177572052454,0.44086021505376344
42,420.0,420.0,240.0,0.002436418753811122,27.25941968483484,74.65351100471823,1.0503135521287352,703.8087339904197,1.8049625190069851,0.2892561983471074
34,560.0,560.0,320.0,0.0071289324127871735,64.78159974349856,152.79455631313238,1.7153511116238067,1078.601698288713,1.856699717777341,0.290519877675841
48,1410.0,1410.0,550.0,0.013636323230153177,46.33504535478027,141.61231562047453,2.348410644271402,962.4874095840207,1.495746739220351,0.2463768115942029
25,700.0,700.0,300.0,0.0030557705581016337,22.965896900819825,60.25733442739647,1.2444146292563885,742.7661023909618,1.5248944866185403,0.23684210526315788
38,580.0,580.0,430.0,0.010000979058028006,48.389587411202335,132.35605231605618,2.0736061155015646,982.0692607872246,1.6004314348216584,0.30484988452655887
38,580.0,580.0,290.0,0.007177453978026638,68.18525349954439,166.85154392305867,1.7140790503170993,1126.8131461903342,2.0507211187229806,0.24745762711864408
27,1050.0,1050.0,290.0,0.004274874541719414,36.797745620717166,96.18490853216736,1.412955074618735,851.8252284322396,1.646013059355808,0.3458904109589041
32,1000.0,1000.0,170.0,0.0016366188541524589,33.68256067982062,85.00546089147838,0.8649565616596819,807.2111593683684,3.329687710882048,0.06321839080459771
32,1690.0,1690.0,890.0,0.06816245051970465,132.80165087125994,338.05158874208655,5.237122910168899,2030.8196087010972,1.5354570607182862,0.24972129319955408
40,870.0,870.0,530.0,0.01665871170619658,68.83760578486479,178.21611470035765,2.594005871189461,1162.7399510273794,1.7174677437186292,0.30280373831775703
36,2700.0,2700.0,700.0,0.07894025186913683,165.993969145124,444.7659696779717,5.71503331162493,2256.422276980909,1.4896349680281362,0.18207681365576103
33,900.0,900.0,700.0,0.07968653301513165,165.84506574684536,440.35263697309523,5.852175894274772,2133.9360185160835,1.701428903913124,0.20851063829787234
34,750.0,750.0,240.0,0.0026766206141150555,38.78550854726719,98.6060013939861,1.1179632059158777,970.6557158550303,3.1590974941921313,0.02459016393442623
38,1800.0,1800.0,840.0,0.028042055718028265,44.51290073787786,122.79652024219942,3.4545790565325185,1010.4433975079044,1.1183791607215279,0.04744958481613286
40,1220.0,1220.0,740.0,0.046151086210323364,104.71792429397034,266.29363595090035,4.275138237667012,1544.1106610965946,1.5643583467159563,0.20911528150134048
42,1080.0,1080.0,400.0,0.012291722032301899,64.61282066623697,167.23023928510895,2.271127261518023,1151.3392000641334,2.034876361209943,0.21534653465346534
36,1100.0,1100.0,600.0,0.03275897204266159,93.90589736182388,242.86002171465356,3.676536817435605,1518.9549533233785,1.7444002119499324,0.30756578947368424
40,1150.0,1150.0,820.0,0.06597092395139903,126.623305795229,319.9614794027575,5.0788126340807835,1772.217913989466,1.5871855858513764,0.24606060606060606
40,930.0,930.0,540.0,0.028909756560463823,102.77186661326978,266.27574465257237,3.4889211513232485,1494.8643328030694,2.0634333747956286,0.2113970588235294
40,1700.0,1700.0,850.0,0.08109251622235839,132.21773604004773,350.17564015778055,5.746879584613122,1802.208058483659,1.5065539102228214,0.3108265424912689
33,1490.0,1490.0,630.0,0.07114609179734041,181.82882053366987,459.72224710665324,5.405622767598978,2261.857301164022,1.6551882799759468,0.17350157728706625
35,1440.0,1440.0,290.0,0.0019447082260996645,18.07136649867754,47.43350528283409,1.0309160963183805,625.4378792306971,1.630368435112629,0.09931506849315068
30,1600.0,1600.0,970.0,0.0909796262831877,122.38472415245342,332.23697291717826,6.172646802418982,2010.0271632003576,3.4364304402664962,0.015306122448979591
38,750.0,750.0,190.0,0.0047552009110941205,91.95847062114133,215.12054771547753,1.4004015478856562,1150.174100125638,1.8854444812773878,0.211340206185567
37,1180.0,1180.0,650.0,0.10691987977118614,227.76127126640836,578.4478084332359,6.504625975058122,2600.685209572035,1.5375972180543651,0.18042813455657492
40,1400.0,1400.0,1000.0,0.08721198190520311,123.29117119800058,322.48383083791236,5.892858129001262,1742.7582363157983,1.5559273422997515,0.1974206349206349
40,2250.0,2250.0,600.0,0.018642412717060942,56.12892168290293,154.38652590355895,2.7833107478068473,1097.6745779408348,1.5193648167208191,0.2441860465116279
37,2800.0,2800.0,530.0,0.015014400050027774,54.3151711280833,145.3673541302133,2.518892506568852,1087.7325163849157,1.4348828909541584,0.2602996254681648
29,1780.0,1780.0,180.0,0.0011095445584600693,21.978124664468506,59.01654846187818,0.7301745415920325,593.5591230464863,1.9035203905092999,0.3989071038251366
36,1810.0,1810.0,390.0,0.013773387594351484,75.13043645406242,192.59642091062472,2.4401346573217704,1314.1444709044306,1.9840282398222846,0.2035623409669211
